Year,Month,Day,Temp (°C),Dew Point Temp (°C),Rel Hum (%),Precip. Amount (mm),Stn Press (kPa),Hour
2019,1,15,-1.1,-5.5,72.0,0.0,99.95,23
2019,1,16,-1.2,-4.8,77.0,0.0,99.89,0
2019,1,16,-1.6,-3.4,88.0,0.0,99.86,1
2019,1,16,-1.4,-4.6,79.0,0.0,99.84,2
2019,1,16,-1.6,-4.5,81.0,0.0,99.83,3
2019,1,16,-1.5,-4.5,80.0,0.0,99.81,4
2019,1,16,-1.6,-4.3,82.0,0.0,99.8,5
2019,1,16,-1.3,-3.8,83.0,0.0,99.83,6
2019,1,16,-0.8,-3.3,84.0,0.0,99.86,7
2019,1,16,-0.4,-3.0,83.0,0.0,99.94,8
2019,1,16,0.0,-2.3,85.0,0.0,100.01,9
2019,1,16,-0.3,-7.3,59.0,0.8,100.18,10
2019,1,16,-1.4,-8.9,56.0,0.0,100.37,11
2019,1,16,-1.4,-9.7,53.0,0.0,100.4,12
2019,1,16,-2.1,-12.4,45.0,0.0,100.5,13
2019,1,16,-3.8,-13.1,48.0,0.0,100.63,14
2019,1,16,-4.8,-12.7,54.0,0.0,100.75,15
2019,1,16,-5.8,-13.6,54.0,0.0,100.88,16
2019,1,16,-6.5,-13.9,56.0,0.0,101.0,17
2019,1,16,-7.4,-14.5,57.0,0.0,101.15,18
2019,1,16,-7.6,-15.1,55.0,0.0,101.22,19
2019,1,16,-7.9,-15.4,55.0,0.0,101.27,20
2019,1,16,-8.4,-15.9,54.0,0.0,101.31,21
2019,1,16,-8.9,-15.6,58.0,0.0,101.37,22
2019,1,16,-9.2,-15.8,59.0,0.0,101.41,23
2019,1,17,-9.3,-16.3,57.0,0.0,101.4,0
2019,1,17,-9.6,-16.3,58.0,0.0,101.38,1
2019,1,17,-9.1,-16.2,56.0,0.0,101.4,2
2019,1,17,-10.0,-15.4,65.0,0.0,101.43,3
2019,1,17,-10.7,-17.3,58.0,0.0,101.43,4
2019,1,17,-11.4,-18.4,56.0,0.0,101.42,5
2019,1,17,-11.3,-18.1,57.0,0.0,101.44,6
2019,1,17,-10.8,-16.6,62.0,0.0,101.4,7
2019,1,17,-10.5,-16.1,63.0,0.0,101.38,8
2019,1,17,-9.3,-14.1,68.0,0.0,101.37,9
2019,1,17,-7.6,-11.2,75.0,0.0,101.32,10
2019,1,17,-5.5,-9.5,74.0,0.0,101.28,11
2019,1,17,-5.2,-10.6,66.0,0.0,101.16,12
2019,1,17,-5.0,-10.4,66.0,0.0,101.0,13
2019,1,17,-5.0,-10.7,65.0,0.0,100.89,14
2019,1,17,-4.6,-10.5,63.0,0.0,100.86,15
2019,1,17,-4.6,-10.7,63.0,0.0,100.78,16
2019,1,17,-4.3,-11.2,58.0,0.0,100.65,17
2019,1,17,-4.1,-10.9,59.0,0.0,100.61,18
2019,1,17,-3.8,-10.7,59.0,0.0,100.54,19
2019,1,17,-3.3,-9.8,61.0,0.0,100.47,20
2019,1,17,-2.8,-8.6,64.0,0.0,100.4,21
2019,1,17,-2.3,-7.8,66.0,0.0,100.31,22
2019,1,17,-2.2,-6.5,72.0,0.0,100.26,23
2019,1,18,-2.0,-5.2,79.0,0.0,100.2,0
2019,1,18,-2.0,-4.6,82.0,0.2,100.1,1
2019,1,18,-2.1,-4.1,86.0,0.2,100.04,2
2019,1,18,-1.9,-3.6,88.0,0.3,100.05,3
2019,1,18,-1.9,-3.5,89.0,0.3,100.0,4
2019,1,18,-1.9,-3.5,89.0,0.0,99.99,5
2019,1,18,-2.2,-4.0,88.0,0.0,100.01,6
2019,1,18,-2.4,-4.4,86.0,0.2,100.12,7
2019,1,18,-2.4,-4.6,85.0,0.0,100.16,8
2019,1,18,-1.9,-4.7,81.0,0.0,100.22,9
2019,1,18,-0.6,-5.6,69.0,0.0,100.25,10
2019,1,18,0.4,-5.6,64.0,0.0,100.32,11
2019,1,18,0.3,-5.3,66.0,0.0,100.32,12
2019,1,18,0.3,-4.6,70.0,0.0,100.3,13
2019,1,18,0.3,-4.6,69.0,0.0,100.3,14
2019,1,18,0.1,-7.1,58.0,0.0,100.41,15
2019,1,18,-0.3,-8.6,54.0,0.0,100.51,16
2019,1,18,-1.0,-8.0,59.0,0.0,100.59,17
2019,1,18,-1.8,-9.8,55.0,0.0,100.71,18
2019,1,18,-2.5,-10.6,54.0,0.0,100.83,19
2019,1,18,-2.6,-11.3,51.0,0.0,100.86,20
2019,1,18,-2.8,-10.9,53.0,0.0,100.87,21
2019,1,18,-3.0,-10.4,57.0,0.0,100.92,22
2019,1,18,-4.3,-10.7,61.0,0.0,101.01,23
2019,1,19,-6.1,-10.7,70.0,0.0,101.06,0
2019,1,19,-8.6,-16.9,51.0,0.0,101.08,1
2019,1,19,-8.9,-16.7,53.0,0.0,101.16,2
2019,1,19,-9.8,-16.2,59.0,0.0,101.2,3
2019,1,19,-10.8,-17.4,58.0,0.0,101.14,4
2019,1,19,-11.0,-17.5,59.0,0.0,101.12,5
2019,1,19,-11.0,-17.0,61.0,0.0,101.23,6
2019,1,19,-10.7,-16.5,62.0,0.0,101.28,7
2019,1,19,-11.5,-17.2,63.0,0.0,101.27,8
2019,1,19,-12.4,-18.7,59.0,0.0,101.21,9
2019,1,19,-13.4,-17.9,68.0,0.2,101.21,10
2019,1,19,-13.9,-16.9,78.0,0.2,101.16,11
2019,1,19,-13.3,-15.8,81.0,0.5,101.01,12
2019,1,19,-13.4,-16.0,81.0,0.5,100.91,13
2019,1,19,-13.8,-16.3,81.0,1.0,100.85,14
2019,1,19,-13.5,-16.4,79.0,0.3,100.75,15
2019,1,19,-13.5,-16.1,81.0,0.5,100.65,16
2019,1,19,-13.4,-16.0,81.0,0.5,100.55,17
2019,1,19,-13.3,-15.7,82.0,0.2,100.51,18
2019,1,19,-14.0,-16.3,83.0,0.3,100.39,19
2019,1,19,-13.8,-16.2,82.0,0.2,100.33,20
2019,1,19,-14.1,-16.5,82.0,0.6,100.22,21
2019,1,19,-14.2,-16.5,83.0,0.6,100.05,22
2019,1,19,-14.7,-17.1,82.0,0.6,100.05,23
2019,1,20,-15.2,-17.3,84.0,1.0,99.91,0
2019,1,20,-15.3,-17.6,83.0,0.7,99.78,1
2019,1,20,-15.6,-17.9,82.0,0.5,99.75,2
2019,1,20,-16.2,-18.4,83.0,0.9,99.65,3
2019,1,20,-16.4,-18.8,82.0,0.6,99.56,4
2019,1,20,-16.2,-18.9,80.0,0.3,99.6,5
2019,1,20,-16.1,-19.3,77.0,0.0,99.51,6
2019,1,20,-15.7,-18.8,77.0,0.2,99.62,7
2019,1,20,-15.7,-19.3,74.0,0.0,99.69,8
2019,1,20,-15.4,-19.2,73.0,0.0,99.79,9
2019,1,20,-15.5,-20.1,68.0,0.0,99.83,10
2019,1,20,-16.7,-22.0,64.0,0.0,99.91,11
2019,1,20,-15.6,-21.4,61.0,0.0,99.92,12
2019,1,20,-14.9,-20.0,65.0,0.0,99.91,13
2019,1,20,-14.3,-20.5,59.0,0.0,99.92,14
2019,1,20,-14.6,-19.9,64.0,0.0,99.99,15
2019,1,20,-14.8,-20.5,62.0,0.0,100.13,16
2019,1,20,-15.9,-21.6,62.0,0.0,100.23,17
2019,1,20,-17.0,-22.7,61.0,0.0,100.36,18
2019,1,20,-17.7,-24.7,54.0,0.0,100.5,19
2019,1,20,-18.8,-27.6,46.0,0.0,100.55,20
2019,1,20,-20.1,-28.2,48.0,0.2,100.63,21
2019,1,20,-21.0,-28.3,52.0,0.0,100.69,22
2019,1,20,-21.4,-28.7,52.0,0.0,100.74,23
2019,1,21,-21.1,-28.9,50.0,0.0,100.77,0
2019,1,21,-21.3,-29.0,50.0,0.0,100.79,1
2019,1,21,-21.4,-28.7,52.0,0.0,100.83,2
2019,1,21,-21.4,-28.3,53.0,0.0,100.93,3
2019,1,21,-21.0,-27.7,55.0,0.0,100.99,4
2019,1,21,-20.7,-27.6,54.0,0.0,101.08,5
2019,1,21,-20.4,-27.4,53.0,0.0,101.13,6
2019,1,21,-20.7,-27.7,53.0,0.0,101.28,7
2019,1,21,-20.7,-28.0,52.0,0.0,101.4,8
2019,1,21,-19.6,-27.7,49.0,0.0,101.51,9
2019,1,21,-18.2,-25.5,53.0,0.0,101.59,10
2019,1,21,-16.4,-24.5,49.0,0.0,101.68,11
2019,1,21,-14.8,-22.5,52.0,0.0,101.69,12
2019,1,21,-13.4,-20.9,53.0,0.0,101.67,13
2019,1,21,-11.8,-20.8,47.0,0.0,101.65,14
2019,1,21,-11.2,-19.6,50.0,0.0,101.68,15
2019,1,21,-11.3,-19.2,52.0,0.0,101.75,16
2019,1,21,-11.4,-19.1,53.0,0.0,101.8,17
2019,1,21,-12.1,-19.4,54.0,0.0,101.87,18
2019,1,21,-12.0,-20.0,51.0,0.0,101.93,19
2019,1,21,-12.6,-19.8,55.0,0.0,101.95,20
2019,1,21,-12.6,-18.8,60.0,0.0,102.01,21
2019,1,21,-12.9,-18.5,63.0,0.0,102.01,22
2019,1,21,-13.4,-18.3,66.0,0.0,102.07,23
2019,1,22,-13.7,-18.0,70.0,0.0,102.1,0
2019,1,22,-14.2,-18.0,73.0,0.0,102.17,1
2019,1,22,-14.3,-17.6,76.0,0.0,102.27,2
2019,1,22,-13.7,-17.2,75.0,0.0,102.33,3
2019,1,22,-13.9,-17.7,73.0,0.0,102.26,4
2019,1,22,-13.6,-17.0,76.0,0.0,102.24,5
2019,1,22,-14.2,-17.4,77.0,0.0,102.27,6
2019,1,22,-13.8,-16.8,78.0,0.0,102.24,7
2019,1,22,-13.0,-15.9,79.0,0.0,102.18,8
2019,1,22,-10.9,-14.1,77.0,0.0,102.15,9
2019,1,22,-9.8,-13.2,76.0,0.0,102.16,10
2019,1,22,-8.3,-11.9,75.0,0.0,102.1,11
2019,1,22,-7.3,-11.5,72.0,0.0,101.99,12
2019,1,22,-7.3,-11.5,72.0,0.0,101.87,13
2019,1,22,-6.7,-11.0,71.0,0.0,101.73,14
2019,1,22,-5.9,-11.1,67.0,0.0,101.58,15
2019,1,22,-4.5,-10.2,65.0,0.0,101.4,16
2019,1,22,-3.7,-10.0,61.0,0.0,101.22,17
2019,1,22,-3.2,-9.8,60.0,0.0,101.13,18
2019,1,22,-2.6,-9.5,59.0,0.0,100.98,19
2019,1,22,-1.5,-9.7,54.0,0.0,100.92,20
2019,1,22,-0.6,-10.0,49.0,0.0,100.77,21
2019,1,22,-0.5,-9.1,52.0,0.0,100.69,22
2019,1,22,0.0,-8.0,55.0,0.0,100.62,23
2019,1,23,0.6,-6.2,61.0,0.0,100.54,0
2019,1,23,1.0,-3.8,71.0,0.0,100.44,1
2019,1,23,0.0,-2.3,85.0,0.0,100.35,2
2019,1,23,0.1,-1.3,90.0,0.0,100.29,3
2019,1,23,0.3,-1.0,91.0,0.5,100.24,4
2019,1,23,0.4,-0.6,93.0,0.5,100.18,5
2019,1,23,0.7,-0.2,93.0,0.3,100.12,6
2019,1,23,0.8,-0.1,94.0,0.7,100.0,7
2019,1,23,1.4,0.4,93.0,0.7,99.9,8
2019,1,23,1.9,0.6,91.0,1.0,99.82,9
2019,1,23,2.3,0.9,91.0,1.2,99.75,10
2019,1,23,2.7,1.5,91.0,1.1,99.67,11
2019,1,23,3.1,1.8,91.0,0.9,99.51,12
2019,1,23,3.9,2.8,93.0,0.9,99.27,13
2019,1,23,4.2,3.1,92.0,1.3,99.11,14
2019,1,23,4.5,3.4,93.0,0.7,99.03,15
2019,1,23,5.1,4.1,93.0,0.2,98.92,16
2019,1,23,5.1,4.1,93.0,0.3,98.86,17
2019,1,23,5.2,4.3,94.0,0.0,98.82,18
2019,1,23,5.3,4.4,94.0,0.5,98.79,19
2019,1,23,5.5,4.7,94.0,0.0,98.85,20
2019,1,23,5.1,4.3,94.0,0.2,98.8,21
2019,1,23,5.0,4.2,95.0,0.0,98.78,22
2019,1,23,5.0,4.2,95.0,0.0,98.76,23
2019,1,24,4.7,3.8,94.0,0.0,98.75,0
2019,1,24,4.1,2.8,91.0,0.0,98.76,1
2019,1,24,3.4,1.5,88.0,0.5,98.75,2
2019,1,24,1.9,0.2,89.0,0.8,98.74,3
2019,1,24,1.4,-0.1,90.0,0.3,98.73,4
2019,1,24,0.6,-0.5,92.0,1.3,98.74,5
2019,1,24,0.5,-0.4,94.0,1.0,98.76,6
2019,1,24,0.8,-0.2,93.0,0.2,98.75,7
2019,1,24,0.5,-2.2,82.0,0.0,98.85,8
2019,1,24,0.0,-3.6,77.0,0.0,98.85,9
2019,1,24,0.0,-4.2,73.0,0.0,98.86,10
2019,1,24,-0.1,-4.6,72.0,0.0,98.83,11
2019,1,24,-0.2,-4.2,74.0,0.0,98.86,12
2019,1,24,0.2,-5.9,63.0,0.0,98.88,13
2019,1,24,0.4,-6.9,58.0,0.0,98.89,14
2019,1,24,0.6,-6.2,60.0,0.0,98.93,15
2019,1,24,0.1,-6.8,60.0,0.0,98.94,16
2019,1,24,-0.3,-6.8,61.0,0.0,99.01,17
2019,1,24,-0.6,-6.0,67.0,0.0,99.1,18
2019,1,24,-0.9,-5.6,71.0,0.0,99.19,19
2019,1,24,-1.3,-7.0,65.0,0.0,99.23,20
2019,1,24,-1.5,-7.4,64.0,0.0,99.27,21
2019,1,24,-1.5,-7.2,65.0,0.0,99.29,22
2019,1,24,-2.1,-6.8,71.0,0.0,99.27,23
2019,1,25,-2.3,-5.8,77.0,0.0,99.28,0
2019,1,25,-2.4,-5.2,81.0,0.0,99.27,1
2019,1,25,-2.3,-7.2,69.0,0.0,99.26,2
2019,1,25,-2.6,-8.0,66.0,0.2,99.28,3
2019,1,25,-2.9,-8.7,64.0,0.0,99.31,4
2019,1,25,-3.7,-8.7,68.0,0.0,99.35,5
2019,1,25,-4.0,-8.8,69.0,0.0,99.38,6
2019,1,25,-4.0,-9.3,67.0,0.0,99.44,7
2019,1,25,-4.4,-10.6,62.0,0.0,99.54,8
2019,1,25,-5.0,-11.8,59.0,0.0,99.68,9
2019,1,25,-5.3,-12.7,56.0,0.0,99.79,10
2019,1,25,-4.9,-13.9,49.0,0.0,99.89,11
2019,1,25,-5.1,-12.9,54.0,0.0,99.98,12
2019,1,25,-6.7,-9.2,83.0,0.2,100.07,13
2019,1,25,-6.6,-10.8,72.0,0.0,100.1,14
2019,1,25,-6.0,-15.0,49.0,0.0,100.14,15
2019,1,25,-6.3,-14.3,53.0,0.0,100.25,16
2019,1,25,-7.7,-14.7,57.0,0.0,100.3,17
2019,1,25,-7.9,-15.2,56.0,0.0,100.35,18
2019,1,25,-8.2,-15.4,56.0,0.0,100.4,19
2019,1,25,-8.5,-14.5,62.0,0.0,100.43,20
2019,1,25,-8.9,-15.6,58.0,0.0,100.46,21
2019,1,25,-9.3,-16.1,58.0,0.0,100.46,22
2019,1,25,-9.6,-16.4,58.0,0.0,100.45,23
2019,1,26,-10.1,-16.6,59.0,0.0,100.48,0
2019,1,26,-10.3,-16.7,59.0,0.0,100.46,1
2019,1,26,-10.5,-16.3,62.0,0.0,100.48,2
2019,1,26,-10.9,-16.3,65.0,0.0,100.51,3
2019,1,26,-11.4,-16.3,67.0,0.0,100.53,4
2019,1,26,-11.5,-16.4,67.0,0.0,100.57,5
2019,1,26,-11.9,-16.5,68.0,0.0,100.62,6
2019,1,26,-11.9,-16.5,69.0,0.0,100.71,7
2019,1,26,-12.1,-16.6,70.0,0.0,100.76,8
2019,1,26,-11.8,-16.8,67.0,0.0,100.8,9
2019,1,26,-10.5,-17.0,59.0,0.2,100.8,10
2019,1,26,-10.1,-18.1,52.0,0.0,100.78,11
2019,1,26,-9.0,-18.0,48.0,0.0,100.75,12
2019,1,26,-8.3,-19.9,39.0,0.0,100.68,13
2019,1,26,-7.2,-18.6,40.0,0.0,100.63,14
2019,1,26,-7.6,-17.8,44.0,0.0,100.59,15
2019,1,26,-7.8,-16.5,50.0,0.0,100.59,16
2019,1,26,-7.8,-15.4,55.0,0.0,100.55,17
2019,1,26,-8.3,-15.3,57.0,0.0,100.52,18
2019,1,26,-8.4,-14.5,61.0,0.0,100.52,19
2019,1,26,-7.8,-13.1,65.0,0.0,100.42,20
2019,1,26,-7.0,-11.1,73.0,0.0,100.37,21
2019,1,26,-6.3,-9.3,79.0,0.0,100.26,22
2019,1,26,-5.7,-8.6,81.0,0.0,100.12,23
2019,1,27,-5.3,-7.6,84.0,0.0,99.97,0
2019,1,27,-4.4,-6.3,87.0,0.0,99.81,1
2019,1,27,-4.4,-6.4,86.0,0.2,99.61,2
2019,1,27,-4.3,-5.7,90.0,1.0,99.4,3
2019,1,27,-3.9,-5.0,92.0,1.7,99.17,4
2019,1,27,-2.7,-3.5,94.0,1.3,99.01,5
2019,1,27,-5.7,-6.7,93.0,2.2,99.07,6
2019,1,27,-7.0,-8.3,90.0,0.5,99.33,7
2019,1,27,-7.4,-10.0,82.0,0.0,99.52,8
2019,1,27,-7.3,-10.9,76.0,0.0,99.64,9
2019,1,27,-6.8,-11.6,69.0,0.0,99.69,10
2019,1,27,-7.7,-12.6,68.0,0.0,99.81,11
2019,1,27,-7.7,-14.9,56.0,0.2,99.89,12
2019,1,27,-8.2,-16.8,50.0,0.0,99.96,13
2019,1,27,-7.7,-17.4,46.0,0.0,99.97,14
2019,1,27,-8.4,-19.1,42.0,0.0,100.01,15
2019,1,27,-9.4,-19.7,43.0,0.0,100.1,16
2019,1,27,-10.1,-19.3,47.0,0.0,100.2,17
2019,1,27,-10.7,-19.0,50.0,0.0,100.33,18
2019,1,27,-11.2,-18.4,55.0,0.0,100.37,19
2019,1,27,-11.3,-17.5,60.0,0.0,100.4,20
2019,1,27,-12.1,-17.1,66.0,0.0,100.48,21
2019,1,27,-12.6,-17.0,70.0,0.0,100.5,22
2019,1,27,-12.8,-17.4,68.0,0.0,100.49,23
2019,1,28,-12.7,-17.9,65.0,0.0,100.51,0
2019,1,28,-12.5,-18.8,60.0,0.0,100.52,1
2019,1,28,-12.8,-18.9,60.0,0.0,100.55,2
2019,1,28,-14.2,-19.4,65.0,0.0,100.6,3
2019,1,28,-15.3,-20.0,67.0,0.0,100.59,4
2019,1,28,-16.7,-21.3,68.0,0.0,100.64,5
2019,1,28,-17.3,-24.1,56.0,0.0,100.71,6
2019,1,28,-17.7,-25.0,53.0,0.0,100.7,7
2019,1,28,-18.2,-27.0,46.0,0.0,100.8,8
2019,1,28,-17.2,-25.7,48.0,0.0,100.77,9
2019,1,28,-15.9,-23.9,50.0,0.0,100.74,10
2019,1,28,-15.0,-20.4,63.0,0.0,100.61,11
2019,1,28,-13.6,-16.5,78.0,0.0,100.44,12
2019,1,28,-11.1,-13.0,85.0,0.2,100.26,13
2019,1,28,-8.8,-10.4,89.0,0.3,100.13,14
2019,1,28,-7.8,-9.0,91.0,0.9,99.98,15
2019,1,28,-7.8,-8.9,91.0,0.7,99.84,16
2019,1,28,-7.7,-9.0,90.0,0.2,99.7,17
2019,1,28,-7.8,-9.0,92.0,1.5,99.54,18
2019,1,28,-6.8,-7.9,92.0,1.1,99.48,19
2019,1,28,-5.1,-6.0,93.0,1.8,99.39,20
2019,1,28,-4.8,-5.7,93.0,1.4,99.27,21
2019,1,28,-4.3,-5.1,94.0,1.5,99.14,22
2019,1,28,-3.7,-4.4,95.0,1.2,99.06,23
2019,1,29,-3.5,-4.3,95.0,1.2,98.99,0
2019,1,29,-3.5,-4.3,95.0,1.0,98.89,1
2019,1,29,-2.8,-3.4,95.0,1.4,98.82,2
2019,1,29,-0.7,-1.2,96.0,1.3,98.78,3
2019,1,29,0.6,0.1,96.0,0.0,98.72,4
2019,1,29,-0.8,-2.7,87.0,0.2,98.75,5
2019,1,29,-2.4,-5.0,82.0,0.2,98.87,6
2019,1,29,-3.1,-6.5,77.0,0.0,98.97,7
2019,1,29,-4.4,-8.5,73.0,0.0,99.12,8
2019,1,29,-5.6,-10.7,67.0,0.0,99.28,9
2019,1,29,-5.6,-11.1,65.0,0.0,99.36,10
2019,1,29,-5.7,-10.7,68.0,0.0,99.41,11
2019,1,29,-4.9,-12.5,55.0,0.0,99.39,12
2019,1,29,-5.3,-14.0,50.0,0.0,99.38,13
2019,1,29,-5.0,-14.9,46.0,0.0,99.33,14
2019,1,29,-5.5,-14.9,47.0,0.0,99.32,15
2019,1,29,-5.6,-11.9,61.0,0.0,99.33,16
2019,1,29,-6.3,-12.4,62.0,0.0,99.34,17
2019,1,29,-6.9,-11.8,68.0,0.0,99.41,18
2019,1,29,-8.5,-14.5,62.0,0.0,99.51,19
2019,1,29,-10.3,-17.8,54.0,0.0,99.6,20
2019,1,29,-11.6,-18.1,58.0,0.0,99.71,21
2019,1,29,-12.4,-19.9,53.0,0.0,99.69,22
2019,1,29,-13.0,-20.7,53.0,0.0,99.69,23
2019,1,30,-13.4,-20.9,53.0,0.0,99.72,0
2019,1,30,-14.1,-21.6,53.0,0.0,99.7,1
2019,1,30,-14.6,-21.0,58.0,0.0,99.67,2
2019,1,30,-15.0,-21.2,59.0,0.0,99.67,3
2019,1,30,-15.4,-21.9,58.0,0.0,99.59,4
2019,1,30,-16.2,-22.6,58.0,0.0,99.54,5
2019,1,30,-16.6,-22.7,59.0,0.0,99.47,6
2019,1,30,-17.1,-23.2,59.0,0.0,99.5,7
2019,1,30,-17.6,-23.3,61.0,0.0,99.53,8
2019,1,30,-17.1,-23.4,58.0,0.0,99.58,9
2019,1,30,-16.1,-23.5,53.0,0.2,99.62,10
2019,1,30,-15.8,-22.0,59.0,0.0,99.71,11
2019,1,30,-15.9,-22.8,56.0,0.0,99.77,12
2019,1,30,-15.1,-23.9,47.0,0.0,99.82,13
2019,1,30,-15.6,-25.1,44.0,0.0,99.91,14
2019,1,30,-16.2,-25.5,44.0,0.0,100.0,15
2019,1,30,-16.4,-25.6,45.0,0.0,100.1,16
2019,1,30,-16.9,-24.6,51.0,0.0,100.18,17
2019,1,30,-17.5,-23.6,59.0,0.0,100.26,18
2019,1,30,-18.2,-23.8,61.0,0.0,100.33,19
2019,1,30,-19.2,-25.6,57.0,0.0,100.4,20
2019,1,30,-19.7,-26.4,55.0,0.0,100.44,21
2019,1,30,-19.8,-26.7,54.0,0.0,100.43,22
2019,1,30,-20.4,-27.4,54.0,0.0,100.42,23
2019,1,31,-20.7,-27.1,56.0,0.0,100.46,0
2019,1,31,-21.0,-27.1,58.0,0.0,100.44,1
2019,1,31,-21.2,-26.9,60.0,0.0,100.47,2
2019,1,31,-20.4,-25.7,63.0,0.0,100.51,3
2019,1,31,-20.6,-25.8,63.0,0.0,100.54,4
2019,1,31,-20.2,-25.0,65.0,0.0,100.62,5
2019,1,31,-19.3,-24.2,65.0,0.0,100.68,6
2019,1,31,-18.1,-23.1,65.0,0.0,100.71,7
2019,1,31,-19.0,-24.0,64.0,0.0,100.79,8
2019,1,31,-18.2,-23.4,64.0,0.0,100.86,9
2019,1,31,-16.4,-22.8,58.0,0.0,100.93,10
2019,1,31,-15.3,-22.3,55.0,0.0,100.99,11
2019,1,31,-14.2,-22.0,52.0,0.0,100.97,12
2019,1,31,-13.5,-21.9,49.0,0.0,100.96,13
2019,1,31,-13.0,-22.7,44.0,0.0,100.94,14
2019,1,31,-13.6,-22.1,49.0,0.0,100.97,15
2019,1,31,-14.0,-21.6,52.0,0.0,101.04,16
2019,1,31,-14.3,-21.7,53.0,0.0,101.09,17
2019,1,31,-14.9,-21.9,55.0,0.0,101.17,18
2019,1,31,-15.5,-22.3,56.0,0.0,101.25,19
2019,1,31,-15.8,-21.8,60.0,0.0,101.25,20
2019,1,31,-16.4,-22.2,61.0,0.0,101.27,21
2019,1,31,-16.8,-22.5,61.0,0.0,101.29,22
2019,1,31,-16.9,-22.2,64.0,0.0,101.27,23
2016,2,1,8.4,6.9,90.0,0.3,98.37,0
2016,2,1,9.7,8.1,90.0,0.0,98.41,1
2016,2,1,8.9,5.7,80.0,0.0,98.51,2
2016,2,1,6.3,2.5,77.0,0.0,98.74,3
2016,2,1,5.2,1.4,77.0,,98.96,4
2016,2,1,4.7,0.6,75.0,,99.18,5
2016,2,1,4.1,0.3,76.0,0.0,99.36,6
2016,2,1,3.5,-1.2,71.0,0.0,99.53,7
2016,2,1,2.8,-1.5,73.0,0.0,99.7,8
2016,2,1,3.8,-1.3,69.0,0.0,99.79,9
2016,2,1,4.6,-1.8,63.0,0.0,99.9,10
2016,2,1,5.6,-1.8,59.0,0.0,99.95,11
2016,2,1,6.1,-1.5,59.0,0.0,100.01,12
2016,2,1,6.2,-1.5,58.0,0.2,100.01,13
2016,2,1,6.0,-1.6,58.0,0.0,100.04,14
2016,2,1,6.1,-2.2,55.0,0.0,100.09,15
2016,2,1,5.7,-2.7,55.0,0.0,100.17,16
2016,2,1,5.3,-2.8,56.0,0.0,100.23,17
2016,2,1,4.7,-2.7,59.0,0.0,100.32,18
2016,2,1,3.7,-1.7,68.0,0.0,100.36,19
2016,2,1,3.7,-1.1,71.0,0.0,100.44,20
2016,2,1,3.7,-1.1,71.0,0.0,100.48,21
2016,2,1,4.0,-1.8,66.0,0.0,100.53,22
2016,2,1,3.4,-1.9,68.0,0.0,100.59,23
2016,2,2,2.4,-1.8,74.0,0.0,100.66,0
2016,2,2,1.8,-1.6,78.0,0.0,100.72,1
2016,2,2,1.2,-1.8,80.0,0.0,100.77,2
2016,2,2,1.9,-2.0,76.0,0.0,100.83,3
2016,2,2,1.7,-2.8,72.0,0.0,100.84,4
2016,2,2,1.3,-2.8,74.0,0.0,100.95,5
2016,2,2,1.2,-3.4,71.0,0.0,101.11,6
2016,2,2,0.9,-4.1,69.0,0.0,101.18,7
2016,2,2,1.0,-4.6,66.0,0.0,101.23,8
2016,2,2,1.2,-4.5,66.0,0.0,101.32,9
2016,2,2,1.8,-4.4,63.0,0.0,101.38,10
2016,2,2,2.3,-4.4,61.0,0.0,101.35,11
2016,2,2,2.1,-4.3,63.0,0.0,101.28,12
2016,2,2,2.3,-4.1,63.0,0.0,101.22,13
2016,2,2,2.0,-3.7,66.0,0.0,101.12,14
2016,2,2,2.4,-3.6,65.0,0.0,101.01,15
2016,2,2,1.8,-3.6,67.0,0.0,100.97,16
2016,2,2,1.9,-3.5,67.0,0.0,100.92,17
2016,2,2,1.7,-3.4,69.0,0.0,100.75,18
2016,2,2,1.7,-1.6,79.0,0.0,100.61,19
2016,2,2,1.8,-0.8,83.0,0.0,100.5,20
2016,2,2,2.0,-0.5,84.0,0.0,100.44,21
2016,2,2,1.4,-0.4,88.0,0.0,100.14,22
2016,2,2,1.0,-0.1,93.0,1.4,99.93,23
2016,2,3,1.6,0.3,91.0,1.0,99.92,0
2016,2,3,2.3,1.3,93.0,1.1,99.74,1
2016,2,3,3.1,1.9,92.0,0.0,99.54,2
2016,2,3,3.5,2.5,93.0,0.8,99.43,3
2016,2,3,3.7,3.0,95.0,1.0,99.27,4
2016,2,3,4.1,3.5,96.0,1.6,99.14,5
2016,2,3,4.9,4.3,96.0,1.4,99.0,6
2016,2,3,5.4,4.8,96.0,0.4,98.93,7
2016,2,3,6.1,5.3,95.0,0.2,98.93,8
2016,2,3,8.4,6.0,85.0,,98.86,9
2016,2,3,9.2,5.9,80.0,,98.82,10
2016,2,3,9.8,6.7,81.0,,98.76,11
2016,2,3,10.2,7.1,81.0,,98.67,12
2016,2,3,11.3,7.9,80.0,0.0,98.6,13
2016,2,3,12.6,8.6,77.0,0.0,98.56,14
2016,2,3,12.7,7.0,69.0,0.0,98.59,15
2016,2,3,15.4,-0.1,35.0,0.0,98.63,16
2016,2,3,13.8,-0.4,38.0,0.0,98.75,17
2016,2,3,11.7,-0.5,43.0,0.0,98.9,18
2016,2,3,9.4,-0.8,49.0,0.0,99.05,19
2016,2,3,7.4,-0.7,56.0,0.0,99.23,20
2016,2,3,6.2,-1.8,57.0,0.0,99.34,21
